img,text0,text1,text2,text3,text4,text5
./subject_060_qt_level_7/front.png,0.33111975,0.6688803,0.6688803,0.33111975,0.74316794,0.256832
./subject_060_qt_level_7/left.png,0.43014732,0.56985265,0.51561993,0.4843801,0.4882834,0.5117166
./subject_060_qt_level_8/front.png,0.36296922,0.63703084,0.6992544,0.30074558,0.7690802,0.23091975
./subject_060_qt_level_8/left.png,0.45326188,0.54673815,0.5926666,0.40733343,0.5888891,0.41111085
./subject_060_qt_level_9/front.png,0.37754068,0.62245935,0.7090191,0.29098085,0.8080672,0.1919328
./subject_060_qt_level_9/left.png,0.4882834,0.5117166,0.5888891,0.41111085,0.61508787,0.38491216
./subject_060_simp_rate_0.05/front.png,0.41111085,0.5888891,0.68594944,0.31405056,0.692642,0.30735803
./subject_060_simp_rate_0.05/left.png,0.39981166,0.6001883,0.5312094,0.46879065,0.21469142,0.78530854
./subject_060_simp_rate_0.1/front.png,0.388618,0.61138195,0.7122322,0.28776783,0.7371582,0.26284185
./subject_060_simp_rate_0.1/left.png,0.50781184,0.49218813,0.5389832,0.4610168,0.36658975,0.6334103
./subject_060_simp_rate_0.2/front.png,0.38491216,0.61508787,0.73411953,0.2658805,0.7826625,0.21733752
./subject_060_simp_rate_0.2/left.png,0.51561993,0.4843801,0.49609384,0.5039062,0.43398148,0.5660185
./subject_060_simp_rate_0.4/front.png,0.39233685,0.6076632,0.746139,0.253861,0.8031738,0.1968262
./subject_060_simp_rate_0.4/left.png,0.50781184,0.49218813,0.51561993,0.4843801,0.45713675,0.5428633
./subject_060_sub_rate_16/front.png,0.31405056,0.68594944,0.73411953,0.2658805,0.47657967,0.5234204
./subject_060_sub_rate_16/left.png,0.4610168,0.5389832,0.38491216,0.61508787,0.21206881,0.7879312
./subject_060_sub_rate_2/front.png,0.37387583,0.6261242,0.7690802,0.23091975,0.8333246,0.1666754
./subject_060_sub_rate_2/left.png,0.50781184,0.49218813,0.4843801,0.51561993,0.44552955,0.5544705
./subject_060_sub_rate_4/front.png,0.37754068,0.62245935,0.7826625,0.21733752,0.8311431,0.16885696
./subject_060_sub_rate_4/left.png,0.49218813,0.50781184,0.50781184,0.49218813,0.50781184,0.49218813
./subject_060_sub_rate_8/front.png,0.33807713,0.6619229,0.7745834,0.22541662,0.79565805,0.2043419
./subject_060_sub_rate_8/left.png,0.44552955,0.5544705,0.4378235,0.5621765,0.2814056,0.7185944
./subject_065_cn_sigma_20/front.png,0.38491216,0.61508787,0.83548355,0.16451645,0.92944044,0.0705596
./subject_065_cn_sigma_20/left.png,0.32423538,0.6757646,0.6001883,0.39981166,0.5234204,0.47657967
./subject_065_cn_sigma_40/front.png,0.37022537,0.62977463,0.8221891,0.17781086,0.9314625,0.068537496
./subject_065_cn_sigma_40/left.png,0.27202457,0.7279754,0.5389832,0.4610168,0.5,0.5
./subject_065_cn_sigma_60/front.png,0.3415825,0.6584175,0.80069196,0.19930801,0.9207897,0.079210326
./subject_065_cn_sigma_60/left.png,0.1968262,0.8031738,0.37754068,0.62245935,0.38491216,0.61508787
./subject_065_cn_sigma_80/front.png,0.2814056,0.7185944,0.7401744,0.25982565,0.85776806,0.14223188
./subject_065_cn_sigma_80/left.png,0.1480472,0.85195285,0.32082132,0.6791787,0.25982565,0.7401744
./subject_065_gn_sigma_0.05/front.png,0.35577488,0.6442251,0.7826625,0.21733752,0.9019207,0.098079324
./subject_065_gn_sigma_0.05/left.png,0.30404165,0.6959583,0.5926666,0.40733343,0.37022537,0.62977463
./subject_065_gn_sigma_0.1/front.png,0.256832,0.74316794,0.7401744,0.25982565,0.81757444,0.18242551
./subject_065_gn_sigma_0.1/left.png,0.24798743,0.75201255,0.5,0.5,0.3415825,0.6584175
./subject_065_gn_sigma_0.15/front.png,0.26894143,0.73105854,0.6442251,0.35577488,0.79565805,0.2043419
./subject_065_gn_sigma_0.15/left.png,0.23934935,0.7606507,0.4148988,0.5851011,0.32082132,0.6791787
./subject_065_gn_sigma_0.2/front.png,0.253861,0.746139,0.5506074,0.44939265,0.7279754,0.27202457
./subject_065_gn_sigma_0.2/left.png,0.253861,0.746139,0.2782568,0.7217432,0.1919328,0.8080672
./subject_065_jpeg_q_10/front.png,0.33111975,0.6688803,0.8056322,0.19436783,0.87578696,0.124213
./subject_065_jpeg_q_10/left.png,0.1732882,0.8267118,0.4378235,0.5621765,0.256832,0.74316794
./subject_065_jpeg_q_15/front.png,0.39981166,0.6001883,0.8152325,0.18476751,0.89912134,0.10087861
./subject_065_jpeg_q_15/left.png,0.2043419,0.79565805,0.388618,0.61138195,0.284576,0.715424
./subject_065_jpeg_q_20/front.png,0.39233685,0.6076632,0.8267118,0.1732882,0.9207897,0.079210326
./subject_065_jpeg_q_20/left.png,0.22270015,0.7772999,0.5544705,0.44552955,0.33458945,0.6654106
./subject_065_jpeg_q_3/front.png,0.2509128,0.7490872,0.6893056,0.3106944,0.64779824,0.3522018
./subject_065_jpeg_q_3/left.png,0.15405756,0.84594244,0.284576,0.715424,0.12765263,0.8723474
./subject_065_qp_level_6/front.png,0.29421496,0.70578504,0.39981166,0.6001883,0.5312094,0.46879065
./subject_065_qp_level_6/left.png,0.21206881,0.7879312,0.15203224,0.84796774,0.029760094,0.97023994
./subject_065_qp_level_7/front.png,0.20946969,0.7905303,0.4843801,0.51561993,0.39606816,0.6039318
./subject_065_qp_level_7/left.png,0.2782568,0.7217432,0.33458945,0.6654106,0.075858176,0.9241418
./subject_065_qp_level_8/front.png,0.2814056,0.7185944,0.5774954,0.42250463,0.54673815,0.45326188
./subject_065_qp_level_8/left.png,0.29421496,0.70578504,0.53509843,0.46490157,0.284576,0.715424
./subject_065_qp_level_9/front.png,0.29421496,0.70578504,0.6688803,0.33111975,0.8152325,0.18476751
./subject_065_qp_level_9/left.png,0.24508502,0.754915,0.58130306,0.4186969,0.35936415,0.6406359
./subject_065_qt_level_10/front.png,0.33807713,0.6619229,0.79310596,0.20689406,0.87914675,0.12085323
./subject_065_qt_level_10/left.png,0.29746994,0.7025301,0.5039062,0.49609384,0.44939265,0.5506074
./subject_065_qt_level_7/front.png,0.29421496,0.70578504,0.73411953,0.2658805,0.83548355,0.16451645
./subject_065_qt_level_7/left.png,0.24508502,0.754915,0.22000709,0.7799929,0.1384618,0.86153823
./subject_065_qt_level_8/front.png,0.30735803,0.692642,0.76629364,0.23370634,0.8418256,0.15817435
./subject_065_qt_level_8/left.png,0.30735803,0.692642,0.40733343,0.5926666,0.2658805,0.73411953
./subject_065_qt_level_9/front.png,0.30735803,0.692642,0.7772999,0.22270015,0.86522406,0.13477592
./subject_065_qt_level_9/left.png,0.284576,0.715424,0.49218813,0.50781184,0.4186969,0.58130306
./subject_065_simp_rate_0.05/front.png,0.36296922,0.63703084,0.7634837,0.23651622,0.85776806,0.14223188
./subject_065_simp_rate_0.05/left.png,0.2658805,0.73411953,0.62245935,0.37754068,0.17781086,0.8221891
./subject_065_simp_rate_0.1/front.png,0.39233685,0.6076632,0.8056322,0.19436783,0.8824279,0.117572136
./subject_065_simp_rate_0.1/left.png,0.29746994,0.7025301,0.57367843,0.4263216,0.2782568,0.7217432
./subject_065_simp_rate_0.2/front.png,0.37754068,0.62245935,0.81047887,0.18952109,0.9019207,0.098079324
./subject_065_simp_rate_0.2/left.png,0.32082132,0.6791787,0.5851011,0.4148988,0.33458945,0.6654106
./subject_065_simp_rate_0.4/front.png,0.38491216,0.61508787,0.8244619,0.17553806,0.91117966,0.088820286
./subject_065_simp_rate_0.4/left.png,0.32423538,0.6757646,0.61878043,0.38121957,0.38491216,0.61508787
./subject_065_sub_rate_16/front.png,0.31405056,0.68594944,0.7718435,0.22815649,0.5234204,0.47657967
./subject_065_sub_rate_16/left.png,0.20689406,0.79310596,0.253861,0.746139,0.0226292,0.97737074
./subject_065_sub_rate_2/front.png,0.39233685,0.6076632,0.83548355,0.16451645,0.9019207,0.098079324
./subject_065_sub_rate_2/left.png,0.33458945,0.6654106,0.61878043,0.38121957,0.39233685,0.6076632
./subject_065_sub_rate_4/front.png,0.36296922,0.63703084,0.83548355,0.16451645,0.8824279,0.117572136
./subject_065_sub_rate_4/left.png,0.284576,0.715424,0.6261242,0.37387583,0.38121957,0.61878043
./subject_065_sub_rate_8/front.png,0.28776783,0.7122322,0.82893884,0.17106119,0.8080672,0.1919328
./subject_065_sub_rate_8/left.png,0.17553806,0.8244619,0.48047867,0.51952136,0.16451645,0.83548355
./subject_071_cn_sigma_20/front.png,0.3106944,0.6893056,0.6619229,0.33807713,0.68257374,0.3174263
./subject_071_cn_sigma_20/left.png,0.25982565,0.7401744,0.5273165,0.47268346,0.23651622,0.7634837
./subject_071_cn_sigma_40/front.png,0.3174263,0.68257374,0.6619229,0.33807713,0.78530854,0.21469142
./subject_071_cn_sigma_40/left.png,0.29098085,0.7090191,0.44939265,0.5506074,0.26894143,0.73105854
./subject_071_cn_sigma_60/front.png,0.284576,0.715424,0.6406359,0.35936415,0.7401744,0.25982565
./subject_071_cn_sigma_60/left.png,0.20181322,0.7981868,0.3451053,0.6548947,0.21206881,0.7879312
./subject_071_cn_sigma_80/front.png,0.24220563,0.7577944,0.62245935,0.37754068,0.68594944,0.31405056
./subject_071_cn_sigma_80/left.png,0.1732882,0.8267118,0.26894143,0.73105854,0.14414886,0.8558512
./subject_071_gn_sigma_0.05/front.png,0.28776783,0.7122322,0.6039318,0.39606816,0.5851011,0.4148988
./subject_071_gn_sigma_0.05/left.png,0.34864515,0.6513549,0.47657967,0.5234204,0.23370634,0.76629364
./subject_071_gn_sigma_0.1/front.png,0.23370634,0.76629364,0.51561993,0.4843801,0.55832696,0.441673
./subject_071_gn_sigma_0.1/left.png,0.3106944,0.6893056,0.39233685,0.6076632,0.32423538,0.6757646
./subject_071_gn_sigma_0.15/front.png,0.25982565,0.7401744,0.48047867,0.51952136,0.54673815,0.45326188
./subject_071_gn_sigma_0.15/left.png,0.30735803,0.692642,0.3415825,0.6584175,0.28776783,0.7122322
./subject_071_gn_sigma_0.2/front.png,0.22000709,0.7799929,0.4148988,0.5851011,0.51952136,0.48047867
./subject_071_gn_sigma_0.2/left.png,0.2782568,0.7217432,0.3106944,0.6893056,0.19930801,0.80069196
./subject_071_jpeg_q_10/front.png,0.2782568,0.7217432,0.61878043,0.38121957,0.6076632,0.39233685
./subject_071_jpeg_q_10/left.png,0.18952109,0.81047887,0.29098085,0.7090191,0.109705776,0.89029425
./subject_071_jpeg_q_15/front.png,0.33111975,0.6688803,0.62245935,0.37754068,0.5621765,0.4378235
./subject_071_jpeg_q_15/left.png,0.23091975,0.7690802,0.4378235,0.5621765,0.17553806,0.8244619
./subject_071_jpeg_q_20/front.png,0.3276683,0.6723317,0.6584175,0.3415825,0.61508787,0.38491216
./subject_071_jpeg_q_20/left.png,0.2043419,0.79565805,0.44552955,0.5544705,0.14033625,0.8596637
./subject_071_jpeg_q_3/front.png,0.20181322,0.7981868,0.6039318,0.39606816,0.35936415,0.6406359
./subject_071_jpeg_q_3/left.png,0.15405756,0.84594244,0.30404165,0.6959583,0.06656919,0.9334308
./subject_071_qp_level_6/front.png,0.28776783,0.7122322,0.31405056,0.68594944,0.29421496,0.70578504
./subject_071_qp_level_6/left.png,0.40733343,0.5926666,0.08035747,0.91964257,0.038466193,0.9615338
./subject_071_qp_level_7/front.png,0.21733752,0.7826625,0.33111975,0.6688803,0.2658805,0.73411953
./subject_071_qp_level_7/left.png,0.33458945,0.6654106,0.30735803,0.692642,0.079210326,0.9207897
./subject_071_qp_level_8/front.png,0.3451053,0.6548947,0.51952136,0.48047867,0.33111975,0.6688803
./subject_071_qp_level_8/left.png,0.35577488,0.6442251,0.43398148,0.5660185,0.24220563,0.7577944
./subject_071_qp_level_9/front.png,0.27202457,0.7279754,0.51561993,0.4843801,0.4843801,0.51561993
./subject_071_qp_level_9/left.png,0.37754068,0.62245935,0.44939265,0.5506074,0.44939265,0.5506074
./subject_071_qt_level_10/front.png,0.3174263,0.68257374,0.6548947,0.3451053,0.62977463,0.37022537
./subject_071_qt_level_10/left.png,0.32082132,0.6791787,0.5117166,0.4882834,0.24220563,0.7577944
./subject_071_qt_level_7/front.png,0.27202457,0.7279754,0.63703084,0.36296922,0.5273165,0.47268346
./subject_071_qt_level_7/left.png,0.16238002,0.83761996,0.22000709,0.7799929,0.098079324,0.9019207
./subject_071_qt_level_8/front.png,0.3174263,0.68257374,0.6619229,0.33807713,0.62245935,0.37754068
./subject_071_qt_level_8/left.png,0.24798743,0.75201255,0.32423538,0.6757646,0.1066906,0.8933094
./subject_071_qt_level_9/front.png,0.3276683,0.6723317,0.6723317,0.3276683,0.62245935,0.37754068
./subject_071_qt_level_9/left.png,0.30735803,0.692642,0.45326188,0.54673815,0.18242551,0.81757444
./subject_071_simp_rate_0.05/front.png,0.35577488,0.6442251,0.6076632,0.39233685,0.44939265,0.5506074
./subject_071_simp_rate_0.05/left.png,0.27202457,0.7279754,0.41111085,0.5888891,0.068537496,0.9314625
./subject_071_simp_rate_0.1/front.png,0.33807713,0.6619229,0.6406359,0.35936415,0.55832696,0.441673
./subject_071_simp_rate_0.1/left.png,0.2814056,0.7185944,0.48047867,0.51952136,0.18010665,0.8198933
./subject_071_simp_rate_0.2/front.png,0.3174263,0.68257374,0.62977463,0.37022537,0.5544705,0.44552955
./subject_071_simp_rate_0.2/left.png,0.27202457,0.7279754,0.5117166,0.4882834,0.22541662,0.7745834
./subject_071_simp_rate_0.4/front.png,0.32423538,0.6757646,0.62977463,0.37022537,0.5621765,0.4378235
./subject_071_simp_rate_0.4/left.png,0.27512974,0.7248703,0.57367843,0.4263216,0.26284185,0.7371582
./subject_071_sub_rate_16/front.png,0.3276683,0.6723317,0.5544705,0.44552955,0.37387583,0.6261242
./subject_071_sub_rate_16/left.png,0.17781086,0.8221891,0.2509128,0.7490872,0.020332353,0.97966766
./subject_071_sub_rate_2/front.png,0.30735803,0.692642,0.6619229,0.33807713,0.58130306,0.4186969
./subject_071_sub_rate_2/left.png,0.27512974,0.7248703,0.49218813,0.50781184,0.18010665,0.8198933
./subject_071_sub_rate_4/front.png,0.3451053,0.6548947,0.6959583,0.30404165,0.6039318,0.39606816
./subject_071_sub_rate_4/left.png,0.23651622,0.7634837,0.4378235,0.5621765,0.13296424,0.86703575
./subject_071_sub_rate_8/front.png,0.34864515,0.6513549,0.6654106,0.33458945,0.5660185,0.43398148
./subject_071_sub_rate_8/left.png,0.19930801,0.80069196,0.28776783,0.7122322,0.055005282,0.9449947
./subject_074_cn_sigma_20/front.png,0.3415825,0.6584175,0.6654106,0.33458945,0.5851011,0.4148988
./subject_074_cn_sigma_20/left.png,0.37022537,0.62977463,0.5117166,0.4882834,0.29098085,0.7090191
./subject_074_cn_sigma_40/front.png,0.31405056,0.68594944,0.62245935,0.37754068,0.6406359,0.35936415
./subject_074_cn_sigma_40/left.png,0.4186969,0.58130306,0.48047867,0.51952136,0.34864515,0.6513549
./subject_074_cn_sigma_60/front.png,0.28776783,0.7122322,0.6001883,0.39981166,0.62245935,0.37754068
./subject_074_cn_sigma_60/left.png,0.37754068,0.62245935,0.441673,0.55832696,0.3174263,0.68257374
./subject_074_cn_sigma_80/front.png,0.23934935,0.7606507,0.56985265,0.43014732,0.5621765,0.4378235
./subject_074_cn_sigma_80/left.png,0.33458945,0.6654106,0.36296922,0.63703084,0.27512974,0.7248703
./subject_074_gn_sigma_0.05/front.png,0.32082132,0.6791787,0.6584175,0.3415825,0.47268346,0.5273165
./subject_074_gn_sigma_0.05/left.png,0.33807713,0.6619229,0.4263216,0.57367843,0.15817435,0.8418256
./subject_074_gn_sigma_0.1/front.png,0.253861,0.746139,0.58130306,0.4186969,0.46490157,0.53509843
./subject_074_gn_sigma_0.1/left.png,0.32082132,0.6791787,0.4610168,0.5389832,0.22000709,0.7799929
./subject_074_gn_sigma_0.15/front.png,0.21469142,0.78530854,0.46490157,0.53509843,0.44939265,0.5506074
./subject_074_gn_sigma_0.15/left.png,0.33111975,0.6688803,0.4263216,0.57367843,0.25982565,0.7401744
./subject_074_gn_sigma_0.2/front.png,0.19436783,0.8056322,0.40733343,0.5926666,0.4378235,0.5621765
./subject_074_gn_sigma_0.2/left.png,0.256832,0.74316794,0.43398148,0.5660185,0.23934935,0.7606507
./subject_074_jpeg_q_10/front.png,0.37754068,0.62245935,0.6584175,0.3415825,0.53509843,0.46490157
./subject_074_jpeg_q_10/left.png,0.31405056,0.68594944,0.38491216,0.61508787,0.22815649,0.7718435
./subject_074_jpeg_q_15/front.png,0.31405056,0.68594944,0.692642,0.30735803,0.61508787,0.38491216
./subject_074_jpeg_q_15/left.png,0.3276683,0.6723317,0.36296922,0.63703084,0.22541662,0.7745834
./subject_074_jpeg_q_20/front.png,0.33458945,0.6654106,0.6584175,0.3415825,0.5774954,0.42250463
./subject_074_jpeg_q_20/left.png,0.34864515,0.6513549,0.36296922,0.63703084,0.18952109,0.81047887
./subject_074_jpeg_q_3/front.png,0.24508502,0.754915,0.44939265,0.5506074,0.3451053,0.6548947
./subject_074_jpeg_q_3/left.png,0.20689406,0.79310596,0.18476751,0.8152325,0.04535258,0.9546474
./subject_074_qp_level_6/front.png,0.2814056,0.7185944,0.16451645,0.83548355,0.18242551,0.81757444
./subject_074_qp_level_6/left.png,0.31405056,0.68594944,0.060086645,0.93991333,0.02297737,0.97702265
./subject_074_qp_level_7/front.png,0.13477592,0.86522406,0.14223188,0.85776806,0.09534946,0.9046505
./subject_074_qp_level_7/left.png,0.37022537,0.62977463,0.11596071,0.8840393,0.05033063,0.94966936
./subject_074_qp_level_8/front.png,0.22000709,0.7799929,0.30404165,0.6959583,0.20181322,0.7981868
./subject_074_qp_level_8/left.png,0.32082132,0.6791787,0.4378235,0.5621765,0.16885696,0.8311431
./subject_074_qp_level_9/front.png,0.20689406,0.79310596,0.46490157,0.53509843,0.30074558,0.6992544
./subject_074_qp_level_9/left.png,0.31405056,0.68594944,0.44939265,0.5506074,0.27512974,0.7248703
./subject_074_qt_level_10/front.png,0.31405056,0.68594944,0.6442251,0.35577488,0.5,0.5
./subject_074_qt_level_10/left.png,0.32082132,0.6791787,0.45713675,0.5428633,0.20946969,0.7905303
./subject_074_qt_level_7/front.png,0.29746994,0.7025301,0.6076632,0.39233685,0.4843801,0.51561993
./subject_074_qt_level_7/left.png,0.23934935,0.7606507,0.21206881,0.7879312,0.19436783,0.8056322
./subject_074_qt_level_8/front.png,0.28776783,0.7122322,0.6442251,0.35577488,0.44939265,0.5506074
./subject_074_qt_level_8/left.png,0.2782568,0.7217432,0.388618,0.61138195,0.1968262,0.8031738
./subject_074_qt_level_9/front.png,0.30735803,0.692642,0.6442251,0.35577488,0.48047867,0.51952136
./subject_074_qt_level_9/left.png,0.32423538,0.6757646,0.45713675,0.5428633,0.20689406,0.79310596
./subject_074_simp_rate_0.05/front.png,0.36296922,0.63703084,0.64779824,0.3522018,0.4035669,0.59643316
./subject_074_simp_rate_0.05/left.png,0.39233685,0.6076632,0.388618,0.61138195,0.105210535,0.89478946
./subject_074_simp_rate_0.1/front.png,0.34864515,0.6513549,0.6654106,0.33458945,0.46879065,0.5312094
./subject_074_simp_rate_0.1/left.png,0.37022537,0.62977463,0.388618,0.61138195,0.117572136,0.8824279
./subject_074_simp_rate_0.2/front.png,0.33458945,0.6654106,0.6584175,0.3415825,0.49609384,0.5039062
./subject_074_simp_rate_0.2/left.png,0.35577488,0.6442251,0.35936415,0.6406359,0.13117322,0.8688268
./subject_074_simp_rate_0.4/front.png,0.33458945,0.6654106,0.6654106,0.33458945,0.5117166,0.4882834
./subject_074_simp_rate_0.4/left.png,0.34864515,0.6513549,0.4148988,0.5851011,0.16238002,0.83761996
./subject_074_sub_rate_16/front.png,0.24220563,0.7577944,0.62977463,0.37022537,0.26284185,0.7371582
./subject_074_sub_rate_16/left.png,0.3276683,0.6723317,0.2509128,0.7490872,0.059210252,0.9407897
./subject_074_sub_rate_2/front.png,0.3276683,0.6723317,0.6723317,0.3276683,0.51952136,0.48047867
./subject_074_sub_rate_2/left.png,0.388618,0.61138195,0.4882834,0.5117166,0.18010665,0.8198933
./subject_074_sub_rate_4/front.png,0.33458945,0.6654106,0.68594944,0.31405056,0.5273165,0.47268346
./subject_074_sub_rate_4/left.png,0.32423538,0.6757646,0.43398148,0.5660185,0.15002882,0.8499712
./subject_074_sub_rate_8/front.png,0.29098085,0.7090191,0.6992544,0.30074558,0.4263216,0.57367843
./subject_074_sub_rate_8/left.png,0.2814056,0.7185944,0.37754068,0.62245935,0.11920292,0.880797
./subject_076_cn_sigma_20/front.png,0.284576,0.715424,0.62977463,0.37022537,0.7905303,0.20946969
./subject_076_cn_sigma_20/left.png,0.5234204,0.47657967,0.64779824,0.3522018,0.43398148,0.5660185
./subject_076_cn_sigma_40/front.png,0.25982565,0.7401744,0.6513549,0.34864515,0.8418256,0.15817435
./subject_076_cn_sigma_40/left.png,0.46490157,0.53509843,0.59643316,0.4035669,0.45713675,0.5428633
./subject_076_cn_sigma_60/front.png,0.27202457,0.7279754,0.62245935,0.37754068,0.8221891,0.17781086
./subject_076_cn_sigma_60/left.png,0.4378235,0.5621765,0.5234204,0.47657967,0.441673,0.55832696
./subject_076_cn_sigma_80/front.png,0.22541662,0.7745834,0.5774954,0.42250463,0.8056322,0.19436783
./subject_076_cn_sigma_80/left.png,0.39606816,0.6039318,0.44552955,0.5544705,0.35577488,0.6442251
./subject_076_gn_sigma_0.05/front.png,0.253861,0.746139,0.5851011,0.4148988,0.68257374,0.3174263
./subject_076_gn_sigma_0.05/left.png,0.34864515,0.6513549,0.6001883,0.39981166,0.3106944,0.6893056
./subject_076_gn_sigma_0.1/front.png,0.21206881,0.7879312,0.5234204,0.47657967,0.53509843,0.46490157
./subject_076_gn_sigma_0.1/left.png,0.256832,0.74316794,0.5273165,0.47268346,0.30735803,0.692642
./subject_076_gn_sigma_0.15/front.png,0.27202457,0.7279754,0.44939265,0.5506074,0.6893056,0.3106944
./subject_076_gn_sigma_0.15/left.png,0.2509128,0.7490872,0.47268346,0.5273165,0.30074558,0.6992544
./subject_076_gn_sigma_0.2/front.png,0.22270015,0.7772999,0.36658975,0.6334103,0.6548947,0.3451053
./subject_076_gn_sigma_0.2/left.png,0.30074558,0.6992544,0.37387583,0.6261242,0.28776783,0.7122322
./subject_076_jpeg_q_10/front.png,0.2782568,0.7217432,0.5660185,0.43398148,0.6959583,0.30404165
./subject_076_jpeg_q_10/left.png,0.3451053,0.6548947,0.43014732,0.56985265,0.29098085,0.7090191
./subject_076_jpeg_q_15/front.png,0.29746994,0.7025301,0.6548947,0.3451053,0.8080672,0.1919328
./subject_076_jpeg_q_15/left.png,0.37754068,0.62245935,0.6001883,0.39981166,0.35577488,0.6442251
./subject_076_jpeg_q_20/front.png,0.2782568,0.7217432,0.63703084,0.36296922,0.7490872,0.2509128
./subject_076_jpeg_q_20/left.png,0.33458945,0.6654106,0.54673815,0.45326188,0.23091975,0.7690802
./subject_076_jpeg_q_3/front.png,0.22270015,0.7772999,0.26894143,0.73105854,0.24798743,0.75201255
./subject_076_jpeg_q_3/left.png,0.27202457,0.7279754,0.284576,0.715424,0.16238002,0.83761996
./subject_076_qp_level_6/front.png,0.22270015,0.7772999,0.21206881,0.7879312,0.16885696,0.8311431
./subject_076_qp_level_6/left.png,0.28776783,0.7122322,0.13477592,0.86522406,0.08151975,0.9184803
./subject_076_qp_level_7/front.png,0.15817435,0.8418256,0.19436783,0.8056322,0.20946969,0.7905303
./subject_076_qp_level_7/left.png,0.23091975,0.7690802,0.2782568,0.7217432,0.13660839,0.8633916
./subject_076_qp_level_8/front.png,0.28776783,0.7122322,0.3451053,0.6548947,0.5506074,0.44939265
./subject_076_qp_level_8/left.png,0.21469142,0.78530854,0.40733343,0.5926666,0.39606816,0.6039318
./subject_076_qp_level_9/front.png,0.24220563,0.7577944,0.5544705,0.44552955,0.62245935,0.37754068
./subject_076_qp_level_9/left.png,0.29098085,0.7090191,0.5117166,0.4882834,0.32082132,0.6791787
./subject_076_qt_level_10/front.png,0.24220563,0.7577944,0.56985265,0.43014732,0.6442251,0.35577488
./subject_076_qt_level_10/left.png,0.40733343,0.5926666,0.5926666,0.40733343,0.29098085,0.7090191
./subject_076_qt_level_7/front.png,0.2043419,0.79565805,0.48047867,0.51952136,0.5428633,0.45713675
./subject_076_qt_level_7/left.png,0.21206881,0.7879312,0.20181322,0.7981868,0.10087861,0.89912134
./subject_076_qt_level_8/front.png,0.20689406,0.79310596,0.5544705,0.44552955,0.5389832,0.4610168
./subject_076_qt_level_8/left.png,0.30404165,0.6959583,0.31405056,0.68594944,0.1480472,0.85195285
./subject_076_qt_level_9/front.png,0.23370634,0.76629364,0.5851011,0.4148988,0.61878043,0.38121957
./subject_076_qt_level_9/left.png,0.44552955,0.5544705,0.61138195,0.388618,0.30404165,0.6959583
./subject_076_simp_rate_0.05/front.png,0.2814056,0.7185944,0.4186969,0.58130306,0.46879065,0.5312094
./subject_076_simp_rate_0.05/left.png,0.33458945,0.6654106,0.58130306,0.4186969,0.21733752,0.7826625
./subject_076_simp_rate_0.1/front.png,0.25982565,0.7401744,0.57367843,0.4263216,0.58130306,0.4186969
./subject_076_simp_rate_0.1/left.png,0.36658975,0.6334103,0.61138195,0.388618,0.24508502,0.754915
./subject_076_simp_rate_0.2/front.png,0.2782568,0.7217432,0.6039318,0.39606816,0.63703084,0.36296922
./subject_076_simp_rate_0.2/left.png,0.39606816,0.6039318,0.5926666,0.40733343,0.23934935,0.7606507
./subject_076_simp_rate_0.4/front.png,0.28776783,0.7122322,0.6076632,0.39233685,0.68257374,0.3174263
./subject_076_simp_rate_0.4/left.png,0.43014732,0.56985265,0.5621765,0.4378235,0.2509128,0.7490872
./subject_076_sub_rate_16/front.png,0.24220563,0.7577944,0.6001883,0.39981166,0.21206881,0.7879312
./subject_076_sub_rate_16/left.png,0.27512974,0.7248703,0.25982565,0.7401744,0.063714996,0.936285
./subject_076_sub_rate_2/front.png,0.284576,0.715424,0.62977463,0.37022537,0.6548947,0.3451053
./subject_076_sub_rate_2/left.png,0.48047867,0.51952136,0.55832696,0.441673,0.24220563,0.7577944
./subject_076_sub_rate_4/front.png,0.24798743,0.75201255,0.62245935,0.37754068,0.5774954,0.42250463
./subject_076_sub_rate_4/left.png,0.388618,0.61138195,0.5506074,0.44939265,0.1919328,0.8080672
./subject_076_sub_rate_8/front.png,0.24220563,0.7577944,0.6619229,0.33807713,0.48047867,0.51952136
./subject_076_sub_rate_8/left.png,0.24798743,0.75201255,0.4610168,0.5389832,0.117572136,0.8824279
./subject_083_cn_sigma_20/front.png,0.37022537,0.62977463,0.54673815,0.45326188,0.5117166,0.4882834
./subject_083_cn_sigma_20/left.png,0.33458945,0.6654106,0.48047867,0.51952136,0.5506074,0.44939265
./subject_083_cn_sigma_40/front.png,0.3522018,0.64779824,0.54673815,0.45326188,0.6076632,0.39233685
./subject_083_cn_sigma_40/left.png,0.39981166,0.6001883,0.5428633,0.45713675,0.6261242,0.37387583
./subject_083_cn_sigma_60/front.png,0.3106944,0.6893056,0.5389832,0.4610168,0.61878043,0.38121957
./subject_083_cn_sigma_60/left.png,0.31405056,0.68594944,0.5,0.5,0.5389832,0.4610168
./subject_083_cn_sigma_80/front.png,0.2782568,0.7217432,0.43398148,0.5660185,0.5117166,0.4882834
./subject_083_cn_sigma_80/left.png,0.2814056,0.7185944,0.46879065,0.5312094,0.58130306,0.4186969
./subject_083_gn_sigma_0.05/front.png,0.33111975,0.6688803,0.5660185,0.43398148,0.43398148,0.5660185
./subject_083_gn_sigma_0.05/left.png,0.29421496,0.70578504,0.3451053,0.6548947,0.4148988,0.5851011
