objs,dihedral_angle_mean
./subject_053_jpeg_q_10/subject_053_jpeg_q_10.obj,0.098451494
./subject_053_jpeg_q_15/subject_053_jpeg_q_15.obj,0.098451494
./subject_053_jpeg_q_20/subject_053_jpeg_q_20.obj,0.098451494
./subject_053_jpeg_q_3/subject_053_jpeg_q_3.obj,0.098451494
./subject_053_qp_level_6/subject_053_qp_level_6.obj,1.555863532
./subject_053_qp_level_7/subject_053_qp_level_7.obj,1.501876863
./subject_053_qp_level_8/subject_053_qp_level_8.obj,1.158676947
./subject_053_qp_level_9/subject_053_qp_level_9.obj,0.514853517
./subject_053_qt_level_10/subject_053_qt_level_10.obj,0.152038567
./subject_053_qt_level_7/subject_053_qt_level_7.obj,0.152038567
./subject_053_qt_level_8/subject_053_qt_level_8.obj,0.152038567
./subject_053_qt_level_9/subject_053_qt_level_9.obj,0.152038567
./subject_053_simp_rate_0.05/subject_053_simp_rate_0.05.obj,0.173387994
./subject_053_simp_rate_0.1/subject_053_simp_rate_0.1.obj,0.159446958
./subject_053_simp_rate_0.2/subject_053_simp_rate_0.2.obj,0.143372148
./subject_053_simp_rate_0.4/subject_053_simp_rate_0.4.obj,0.129902885
./subject_053_sub_rate_16/subject_053_sub_rate_16.obj,0.098451494
./subject_053_sub_rate_2/subject_053_sub_rate_2.obj,0.098451494
./subject_053_sub_rate_4/subject_053_sub_rate_4.obj,0.098451494
./subject_053_sub_rate_8/subject_053_sub_rate_8.obj,0.098451494
./subject_060_cn_sigma_20/subject_060_cn_sigma_20.obj,0.09947648
./subject_060_cn_sigma_40/subject_060_cn_sigma_40.obj,0.09947648
./subject_060_cn_sigma_60/subject_060_cn_sigma_60.obj,0.09947648
./subject_060_cn_sigma_80/subject_060_cn_sigma_80.obj,0.09947648
./subject_060_gn_sigma_0.05/subject_060_gn_sigma_0.05.obj,0.193717356
./subject_060_gn_sigma_0.1/subject_060_gn_sigma_0.1.obj,0.357291879
./subject_060_gn_sigma_0.15/subject_060_gn_sigma_0.15.obj,0.547823656
./subject_060_gn_sigma_0.2/subject_060_gn_sigma_0.2.obj,0.736947105
./subject_060_jpeg_q_10/subject_060_jpeg_q_10.obj,0.09947648
./subject_060_jpeg_q_15/subject_060_jpeg_q_15.obj,0.09947648
./subject_060_jpeg_q_20/subject_060_jpeg_q_20.obj,0.09947648
./subject_060_jpeg_q_3/subject_060_jpeg_q_3.obj,0.09947648
./subject_060_qp_level_6/subject_060_qp_level_6.obj,1.556890634
./subject_060_qp_level_7/subject_060_qp_level_7.obj,1.512024584
./subject_060_qp_level_8/subject_060_qp_level_8.obj,1.181238483
./subject_060_qp_level_9/subject_060_qp_level_9.obj,0.551755266
./subject_060_qt_level_10/subject_060_qt_level_10.obj,0.155505516
./subject_060_qt_level_7/subject_060_qt_level_7.obj,0.155505516
./subject_060_qt_level_8/subject_060_qt_level_8.obj,0.155505516
./subject_060_qt_level_9/subject_060_qt_level_9.obj,0.155505516
./subject_060_simp_rate_0.05/subject_060_simp_rate_0.05.obj,0.169212331
./subject_060_simp_rate_0.1/subject_060_simp_rate_0.1.obj,0.160713243
./subject_060_simp_rate_0.2/subject_060_simp_rate_0.2.obj,0.140602331
./subject_060_simp_rate_0.4/subject_060_simp_rate_0.4.obj,0.128657226
./subject_060_sub_rate_16/subject_060_sub_rate_16.obj,0.09947648
./subject_060_sub_rate_2/subject_060_sub_rate_2.obj,0.09947648
./subject_060_sub_rate_4/subject_060_sub_rate_4.obj,0.09947648
./subject_060_sub_rate_8/subject_060_sub_rate_8.obj,0.09947648
./subject_065_cn_sigma_20/subject_065_cn_sigma_20.obj,0.108159076
./subject_065_cn_sigma_40/subject_065_cn_sigma_40.obj,0.108159076
./subject_065_cn_sigma_60/subject_065_cn_sigma_60.obj,0.108159076
./subject_065_cn_sigma_80/subject_065_cn_sigma_80.obj,0.108159076
./subject_065_gn_sigma_0.05/subject_065_gn_sigma_0.05.obj,0.191453981
./subject_065_gn_sigma_0.1/subject_065_gn_sigma_0.1.obj,0.345610391
./subject_065_gn_sigma_0.15/subject_065_gn_sigma_0.15.obj,0.524440378
./subject_065_gn_sigma_0.2/subject_065_gn_sigma_0.2.obj,0.70785862
./subject_065_jpeg_q_10/subject_065_jpeg_q_10.obj,0.108159076
./subject_065_jpeg_q_15/subject_065_jpeg_q_15.obj,0.108159076
./subject_065_jpeg_q_20/subject_065_jpeg_q_20.obj,0.108159076
./subject_065_jpeg_q_3/subject_065_jpeg_q_3.obj,0.108159076
./subject_065_qp_level_6/subject_065_qp_level_6.obj,1.551702849
./subject_065_qp_level_7/subject_065_qp_level_7.obj,1.482568417
./subject_065_qp_level_8/subject_065_qp_level_8.obj,1.080303013
./subject_065_qp_level_9/subject_065_qp_level_9.obj,0.472552567
./subject_065_qt_level_10/subject_065_qt_level_10.obj,0.152087234
./subject_065_qt_level_7/subject_065_qt_level_7.obj,0.152087234
./subject_065_qt_level_8/subject_065_qt_level_8.obj,0.152087234
./subject_065_qt_level_9/subject_065_qt_level_9.obj,0.152087234
./subject_065_simp_rate_0.05/subject_065_simp_rate_0.05.obj,0.16533871
./subject_065_simp_rate_0.1/subject_065_simp_rate_0.1.obj,0.155231625
./subject_065_simp_rate_0.2/subject_065_simp_rate_0.2.obj,0.145763389
./subject_065_simp_rate_0.4/subject_065_simp_rate_0.4.obj,0.137312041
./subject_065_sub_rate_16/subject_065_sub_rate_16.obj,0.108159076
./subject_065_sub_rate_2/subject_065_sub_rate_2.obj,0.108159076
./subject_065_sub_rate_4/subject_065_sub_rate_4.obj,0.108159076
./subject_065_sub_rate_8/subject_065_sub_rate_8.obj,0.108159076
./subject_071_cn_sigma_20/subject_071_cn_sigma_20.obj,0.101973735
./subject_071_cn_sigma_40/subject_071_cn_sigma_40.obj,0.101973735
./subject_071_cn_sigma_60/subject_071_cn_sigma_60.obj,0.101973735
./subject_071_cn_sigma_80/subject_071_cn_sigma_80.obj,0.101973735
./subject_071_gn_sigma_0.05/subject_071_gn_sigma_0.05.obj,0.186448436
./subject_071_gn_sigma_0.1/subject_071_gn_sigma_0.1.obj,0.33764951
./subject_071_gn_sigma_0.15/subject_071_gn_sigma_0.15.obj,0.515542415
./subject_071_gn_sigma_0.2/subject_071_gn_sigma_0.2.obj,0.69503141
./subject_071_jpeg_q_10/subject_071_jpeg_q_10.obj,0.101973735
./subject_071_jpeg_q_15/subject_071_jpeg_q_15.obj,0.101973735
./subject_071_jpeg_q_20/subject_071_jpeg_q_20.obj,0.101973735
./subject_071_jpeg_q_3/subject_071_jpeg_q_3.obj,0.101973735
./subject_071_qp_level_6/subject_071_qp_level_6.obj,1.553953405
./subject_071_qp_level_7/subject_071_qp_level_7.obj,1.496007881
./subject_071_qp_level_8/subject_071_qp_level_8.obj,1.082352754
./subject_071_qp_level_9/subject_071_qp_level_9.obj,0.44991098
./subject_071_qt_level_10/subject_071_qt_level_10.obj,0.146701533
./subject_071_qt_level_7/subject_071_qt_level_7.obj,0.146701533
./subject_071_qt_level_8/subject_071_qt_level_8.obj,0.146701533
./subject_071_qt_level_9/subject_071_qt_level_9.obj,0.146701533
./subject_071_simp_rate_0.05/subject_071_simp_rate_0.05.obj,0.177721506
./subject_071_simp_rate_0.1/subject_071_simp_rate_0.1.obj,0.156507916
./subject_071_simp_rate_0.2/subject_071_simp_rate_0.2.obj,0.139143068
./subject_071_simp_rate_0.4/subject_071_simp_rate_0.4.obj,0.12801508
./subject_071_sub_rate_16/subject_071_sub_rate_16.obj,0.101973735
./subject_071_sub_rate_2/subject_071_sub_rate_2.obj,0.101973735
./subject_071_sub_rate_4/subject_071_sub_rate_4.obj,0.101973735
./subject_071_sub_rate_8/subject_071_sub_rate_8.obj,0.101973735
./subject_074_cn_sigma_20/subject_074_cn_sigma_20.obj,0.112700432
./subject_074_cn_sigma_40/subject_074_cn_sigma_40.obj,0.112700432
./subject_074_cn_sigma_60/subject_074_cn_sigma_60.obj,0.112700432
./subject_074_cn_sigma_80/subject_074_cn_sigma_80.obj,0.112700432
./subject_074_gn_sigma_0.05/subject_074_gn_sigma_0.05.obj,0.19733945
./subject_074_gn_sigma_0.1/subject_074_gn_sigma_0.1.obj,0.354152796
./subject_074_gn_sigma_0.15/subject_074_gn_sigma_0.15.obj,0.539756538
./subject_074_gn_sigma_0.2/subject_074_gn_sigma_0.2.obj,0.725055683
./subject_074_jpeg_q_10/subject_074_jpeg_q_10.obj,0.112700432
./subject_074_jpeg_q_15/subject_074_jpeg_q_15.obj,0.112700432
./subject_074_jpeg_q_20/subject_074_jpeg_q_20.obj,0.112700432
./subject_074_jpeg_q_3/subject_074_jpeg_q_3.obj,0.112700432
./subject_074_qp_level_6/subject_074_qp_level_6.obj,1.557319513
./subject_074_qp_level_7/subject_074_qp_level_7.obj,1.5117353
./subject_074_qp_level_8/subject_074_qp_level_8.obj,1.185995931
./subject_074_qp_level_9/subject_074_qp_level_9.obj,0.546503771
./subject_074_qt_level_10/subject_074_qt_level_10.obj,0.164893538
./subject_074_qt_level_7/subject_074_qt_level_7.obj,0.164893538
./subject_074_qt_level_8/subject_074_qt_level_8.obj,0.164893538
./subject_074_qt_level_9/subject_074_qt_level_9.obj,0.164893538
./subject_074_simp_rate_0.05/subject_074_simp_rate_0.05.obj,0.198858252
./subject_074_simp_rate_0.1/subject_074_simp_rate_0.1.obj,0.175991574
./subject_074_simp_rate_0.2/subject_074_simp_rate_0.2.obj,0.159915586
./subject_074_simp_rate_0.4/subject_074_simp_rate_0.4.obj,0.145880485
./subject_074_sub_rate_16/subject_074_sub_rate_16.obj,0.112700432
./subject_074_sub_rate_2/subject_074_sub_rate_2.obj,0.112700432
./subject_074_sub_rate_4/subject_074_sub_rate_4.obj,0.112700432
./subject_074_sub_rate_8/subject_074_sub_rate_8.obj,0.112700432
./subject_076_cn_sigma_20/subject_076_cn_sigma_20.obj,0.100035844
./subject_076_cn_sigma_40/subject_076_cn_sigma_40.obj,0.100035844
./subject_076_cn_sigma_60/subject_076_cn_sigma_60.obj,0.100035844
./subject_076_cn_sigma_80/subject_076_cn_sigma_80.obj,0.100035844
./subject_076_gn_sigma_0.05/subject_076_gn_sigma_0.05.obj,0.176287573
./subject_076_gn_sigma_0.1/subject_076_gn_sigma_0.1.obj,0.316092539
./subject_076_gn_sigma_0.15/subject_076_gn_sigma_0.15.obj,0.483705218
./subject_076_gn_sigma_0.2/subject_076_gn_sigma_0.2.obj,0.652662474
./subject_076_jpeg_q_10/subject_076_jpeg_q_10.obj,0.100035844
./subject_076_jpeg_q_15/subject_076_jpeg_q_15.obj,0.100035844
./subject_076_jpeg_q_20/subject_076_jpeg_q_20.obj,0.100035844
./subject_076_jpeg_q_3/subject_076_jpeg_q_3.obj,0.100035844
./subject_076_qp_level_6/subject_076_qp_level_6.obj,1.551998153
./subject_076_qp_level_7/subject_076_qp_level_7.obj,1.474709473
./subject_076_qp_level_8/subject_076_qp_level_8.obj,1.031782491
./subject_076_qp_level_9/subject_076_qp_level_9.obj,0.442342333
./subject_076_qt_level_10/subject_076_qt_level_10.obj,0.141786225
./subject_076_qt_level_7/subject_076_qt_level_7.obj,0.141786225
./subject_076_qt_level_8/subject_076_qt_level_8.obj,0.141786225
./subject_076_qt_level_9/subject_076_qt_level_9.obj,0.141786225
./subject_076_simp_rate_0.05/subject_076_simp_rate_0.05.obj,0.178393743
./subject_076_simp_rate_0.1/subject_076_simp_rate_0.1.obj,0.155052122
./subject_076_simp_rate_0.2/subject_076_simp_rate_0.2.obj,0.136934948
./subject_076_simp_rate_0.4/subject_076_simp_rate_0.4.obj,0.124457787
./subject_076_sub_rate_16/subject_076_sub_rate_16.obj,0.100035844
./subject_076_sub_rate_2/subject_076_sub_rate_2.obj,0.100035844
./subject_076_sub_rate_4/subject_076_sub_rate_4.obj,0.100035844
./subject_076_sub_rate_8/subject_076_sub_rate_8.obj,0.100035844
./subject_083_cn_sigma_20/subject_083_cn_sigma_20.obj,0.083667796
./subject_083_cn_sigma_40/subject_083_cn_sigma_40.obj,0.083667796
./subject_083_cn_sigma_60/subject_083_cn_sigma_60.obj,0.083667796
./subject_083_cn_sigma_80/subject_083_cn_sigma_80.obj,0.083667796
./subject_083_gn_sigma_0.05/subject_083_gn_sigma_0.05.obj,0.153878969
./subject_083_gn_sigma_0.1/subject_083_gn_sigma_0.1.obj,0.277349901
./subject_083_gn_sigma_0.15/subject_083_gn_sigma_0.15.obj,0.420697478
./subject_083_gn_sigma_0.2/subject_083_gn_sigma_0.2.obj,0.569384603
./subject_083_jpeg_q_10/subject_083_jpeg_q_10.obj,0.083667796
./subject_083_jpeg_q_15/subject_083_jpeg_q_15.obj,0.083667796
./subject_083_jpeg_q_20/subject_083_jpeg_q_20.obj,0.083667796
./subject_083_jpeg_q_3/subject_083_jpeg_q_3.obj,0.083667796
./subject_083_qp_level_6/subject_083_qp_level_6.obj,1.550589327
./subject_083_qp_level_7/subject_083_qp_level_7.obj,1.480829418
./subject_083_qp_level_8/subject_083_qp_level_8.obj,1.006988964
./subject_083_qp_level_9/subject_083_qp_level_9.obj,0.422206618
./subject_083_qt_level_10/subject_083_qt_level_10.obj,0.127777514
./subject_083_qt_level_7/subject_083_qt_level_7.obj,0.127777514
./subject_083_qt_level_8/subject_083_qt_level_8.obj,0.127777514
./subject_083_qt_level_9/subject_083_qt_level_9.obj,0.127777514
./subject_083_simp_rate_0.05/subject_083_simp_rate_0.05.obj,0.154037416
./subject_083_simp_rate_0.1/subject_083_simp_rate_0.1.obj,0.132997291
./subject_083_simp_rate_0.2/subject_083_simp_rate_0.2.obj,0.119700657
./subject_083_simp_rate_0.4/subject_083_simp_rate_0.4.obj,0.106018831
./subject_083_sub_rate_16/subject_083_sub_rate_16.obj,0.083667796
./subject_083_sub_rate_2/subject_083_sub_rate_2.obj,0.083667796
./subject_083_sub_rate_4/subject_083_sub_rate_4.obj,0.083667796
./subject_083_sub_rate_8/subject_083_sub_rate_8.obj,0.083667796
./subject_085_cn_sigma_20/subject_085_cn_sigma_20.obj,0.089496006
./subject_085_cn_sigma_40/subject_085_cn_sigma_40.obj,0.089496006
./subject_085_cn_sigma_60/subject_085_cn_sigma_60.obj,0.089496006
./subject_085_cn_sigma_80/subject_085_cn_sigma_80.obj,0.089496006
./subject_085_gn_sigma_0.05/subject_085_gn_sigma_0.05.obj,0.184162194
./subject_085_gn_sigma_0.1/subject_085_gn_sigma_0.1.obj,0.349504626
./subject_085_gn_sigma_0.15/subject_085_gn_sigma_0.15.obj,0.534657389
./subject_085_gn_sigma_0.2/subject_085_gn_sigma_0.2.obj,0.717006718
./subject_085_jpeg_q_10/subject_085_jpeg_q_10.obj,0.089496006
./subject_085_jpeg_q_15/subject_085_jpeg_q_15.obj,0.089496006
./subject_085_jpeg_q_20/subject_085_jpeg_q_20.obj,0.089496006
./subject_085_jpeg_q_3/subject_085_jpeg_q_3.obj,0.089496006
./subject_085_qp_level_6/subject_085_qp_level_6.obj,1.551155051
./subject_085_qp_level_7/subject_085_qp_level_7.obj,1.472312388
./subject_085_qp_level_8/subject_085_qp_level_8.obj,1.075633971
./subject_085_qp_level_9/subject_085_qp_level_9.obj,0.480229636
./subject_085_qt_level_10/subject_085_qt_level_10.obj,0.139078582
./subject_085_qt_level_7/subject_085_qt_level_7.obj,0.139078582
./subject_085_qt_level_8/subject_085_qt_level_8.obj,0.139078582
./subject_085_qt_level_9/subject_085_qt_level_9.obj,0.139078582
./subject_085_simp_rate_0.05/subject_085_simp_rate_0.05.obj,0.181163527
./subject_085_simp_rate_0.1/subject_085_simp_rate_0.1.obj,0.153699866
./subject_085_simp_rate_0.2/subject_085_simp_rate_0.2.obj,0.130436544
./subject_085_simp_rate_0.4/subject_085_simp_rate_0.4.obj,0.113327464
./subject_085_sub_rate_16/subject_085_sub_rate_16.obj,0.089496006
./subject_085_sub_rate_2/subject_085_sub_rate_2.obj,0.089496006
./subject_085_sub_rate_4/subject_085_sub_rate_4.obj,0.089496006
./subject_085_sub_rate_8/subject_085_sub_rate_8.obj,0.089496006
./subject_089_cn_sigma_20/subject_089_cn_sigma_20.obj,0.079999634
./subject_089_cn_sigma_40/subject_089_cn_sigma_40.obj,0.079999634
./subject_089_cn_sigma_60/subject_089_cn_sigma_60.obj,0.079999634
./subject_089_cn_sigma_80/subject_089_cn_sigma_80.obj,0.079999634
./subject_089_gn_sigma_0.05/subject_089_gn_sigma_0.05.obj,0.163348886
./subject_089_gn_sigma_0.1/subject_089_gn_sigma_0.1.obj,0.304606017
./subject_089_gn_sigma_0.15/subject_089_gn_sigma_0.15.obj,0.465798321
./subject_089_gn_sigma_0.2/subject_089_gn_sigma_0.2.obj,0.63714758
./subject_089_jpeg_q_10/subject_089_jpeg_q_10.obj,0.079999634
./subject_089_jpeg_q_15/subject_089_jpeg_q_15.obj,0.079999634
./subject_089_jpeg_q_20/subject_089_jpeg_q_20.obj,0.079999634
./subject_089_jpeg_q_3/subject_089_jpeg_q_3.obj,0.079999634
./subject_089_qp_level_6/subject_089_qp_level_6.obj,1.552951132
./subject_089_qp_level_7/subject_089_qp_level_7.obj,1.489321855
./subject_089_qp_level_8/subject_089_qp_level_8.obj,1.04630591
./subject_089_qp_level_9/subject_089_qp_level_9.obj,0.436835004
./subject_089_qt_level_10/subject_089_qt_level_10.obj,0.128605242
./subject_089_qt_level_7/subject_089_qt_level_7.obj,0.128605242
./subject_089_qt_level_8/subject_089_qt_level_8.obj,0.128605242
./subject_089_qt_level_9/subject_089_qt_level_9.obj,0.128605242
./subject_089_simp_rate_0.05/subject_089_simp_rate_0.05.obj,0.160405831
./subject_089_simp_rate_0.1/subject_089_simp_rate_0.1.obj,0.135352103
./subject_089_simp_rate_0.2/subject_089_simp_rate_0.2.obj,0.117748361
./subject_089_simp_rate_0.4/subject_089_simp_rate_0.4.obj,0.102536167
./subject_089_sub_rate_16/subject_089_sub_rate_16.obj,0.079999634
./subject_089_sub_rate_2/subject_089_sub_rate_2.obj,0.079999634
./subject_089_sub_rate_4/subject_089_sub_rate_4.obj,0.079999634
./subject_089_sub_rate_8/subject_089_sub_rate_8.obj,0.079999634
./subject_091_cn_sigma_20/subject_091_cn_sigma_20.obj,0.093158759
./subject_091_cn_sigma_40/subject_091_cn_sigma_40.obj,0.093158759
./subject_091_cn_sigma_60/subject_091_cn_sigma_60.obj,0.093158759
./subject_091_cn_sigma_80/subject_091_cn_sigma_80.obj,0.093158759
./subject_091_gn_sigma_0.05/subject_091_gn_sigma_0.05.obj,0.183910948
./subject_091_gn_sigma_0.1/subject_091_gn_sigma_0.1.obj,0.342286392
./subject_091_gn_sigma_0.15/subject_091_gn_sigma_0.15.obj,0.525302336
./subject_091_gn_sigma_0.2/subject_091_gn_sigma_0.2.obj,0.705315246
./subject_091_jpeg_q_10/subject_091_jpeg_q_10.obj,0.093158759
./subject_091_jpeg_q_15/subject_091_jpeg_q_15.obj,0.093158759
./subject_091_jpeg_q_20/subject_091_jpeg_q_20.obj,0.093158759
./subject_091_jpeg_q_3/subject_091_jpeg_q_3.obj,0.093158759
./subject_091_qp_level_6/subject_091_qp_level_6.obj,1.55256608
./subject_091_qp_level_7/subject_091_qp_level_7.obj,1.489258546
./subject_091_qp_level_8/subject_091_qp_level_8.obj,1.082988455
./subject_091_qp_level_9/subject_091_qp_level_9.obj,0.470621397
./subject_091_qt_level_10/subject_091_qt_level_10.obj,0.142023029
./subject_091_qt_level_7/subject_091_qt_level_7.obj,0.142023029
./subject_091_qt_level_8/subject_091_qt_level_8.obj,0.142023029
./subject_091_qt_level_9/subject_091_qt_level_9.obj,0.142023029
./subject_091_simp_rate_0.05/subject_091_simp_rate_0.05.obj,0.177944908
./subject_091_simp_rate_0.1/subject_091_simp_rate_0.1.obj,0.154545826
./subject_091_simp_rate_0.2/subject_091_simp_rate_0.2.obj,0.137163655
./subject_091_simp_rate_0.4/subject_091_simp_rate_0.4.obj,0.121796937
./subject_091_sub_rate_16/subject_091_sub_rate_16.obj,0.093158759
./subject_091_sub_rate_2/subject_091_sub_rate_2.obj,0.093158759
./subject_091_sub_rate_4/subject_091_sub_rate_4.obj,0.093158759
./subject_091_sub_rate_8/subject_091_sub_rate_8.obj,0.093158759
./subject_094_cn_sigma_20/subject_094_cn_sigma_20.obj,0.079783341
./subject_094_cn_sigma_40/subject_094_cn_sigma_40.obj,0.079783341
./subject_094_cn_sigma_60/subject_094_cn_sigma_60.obj,0.079783341
./subject_094_cn_sigma_80/subject_094_cn_sigma_80.obj,0.079783341
./subject_094_gn_sigma_0.05/subject_094_gn_sigma_0.05.obj,0.18240118
./subject_094_gn_sigma_0.1/subject_094_gn_sigma_0.1.obj,0.348610455
./subject_094_gn_sigma_0.15/subject_094_gn_sigma_0.15.obj,0.537308309
./subject_094_gn_sigma_0.2/subject_094_gn_sigma_0.2.obj,0.722303112
./subject_094_jpeg_q_10/subject_094_jpeg_q_10.obj,0.079783341
./subject_094_jpeg_q_15/subject_094_jpeg_q_15.obj,0.079783341
./subject_094_jpeg_q_20/subject_094_jpeg_q_20.obj,0.079783341
./subject_094_jpeg_q_3/subject_094_jpeg_q_3.obj,0.079783341
./subject_094_qp_level_6/subject_094_qp_level_6.obj,1.556483329
./subject_094_qp_level_7/subject_094_qp_level_7.obj,1.508923989
./subject_094_qp_level_8/subject_094_qp_level_8.obj,1.145197531
./subject_094_qp_level_9/subject_094_qp_level_9.obj,0.509712724
./subject_094_qt_level_10/subject_094_qt_level_10.obj,0.138837006
./subject_094_qt_level_7/subject_094_qt_level_7.obj,0.138837006
./subject_094_qt_level_8/subject_094_qt_level_8.obj,0.138837006
./subject_094_qt_level_9/subject_094_qt_level_9.obj,0.138837006
./subject_094_simp_rate_0.05/subject_094_simp_rate_0.05.obj,0.129311488
./subject_094_simp_rate_0.1/subject_094_simp_rate_0.1.obj,0.119460486
./subject_094_simp_rate_0.2/subject_094_simp_rate_0.2.obj,0.109300083
./subject_094_simp_rate_0.4/subject_094_simp_rate_0.4.obj,0.100115263
./subject_094_sub_rate_16/subject_094_sub_rate_16.obj,0.079783341
./subject_094_sub_rate_2/subject_094_sub_rate_2.obj,0.079783341
./subject_094_sub_rate_4/subject_094_sub_rate_4.obj,0.079783341
./subject_094_sub_rate_8/subject_094_sub_rate_8.obj,0.079783341
./subject_095_cn_sigma_20/subject_095_cn_sigma_20.obj,0.097374588
./subject_095_cn_sigma_40/subject_095_cn_sigma_40.obj,0.097374588
./subject_095_cn_sigma_60/subject_095_cn_sigma_60.obj,0.097374588
./subject_095_cn_sigma_80/subject_095_cn_sigma_80.obj,0.097374588
./subject_095_gn_sigma_0.05/subject_095_gn_sigma_0.05.obj,0.200135077
./subject_095_gn_sigma_0.1/subject_095_gn_sigma_0.1.obj,0.380218956
./subject_095_gn_sigma_0.15/subject_095_gn_sigma_0.15.obj,0.587737011
./subject_095_gn_sigma_0.2/subject_095_gn_sigma_0.2.obj,0.786997455
./subject_095_jpeg_q_10/subject_095_jpeg_q_10.obj,0.097374588
./subject_095_jpeg_q_15/subject_095_jpeg_q_15.obj,0.097374588
./subject_095_jpeg_q_20/subject_095_jpeg_q_20.obj,0.097374588
./subject_095_jpeg_q_3/subject_095_jpeg_q_3.obj,0.097374588
./subject_095_qp_level_6/subject_095_qp_level_6.obj,1.55552242
./subject_095_qp_level_7/subject_095_qp_level_7.obj,1.509360775
./subject_095_qp_level_8/subject_095_qp_level_8.obj,1.163432866
./subject_095_qp_level_9/subject_095_qp_level_9.obj,0.483043973
./subject_095_qt_level_10/subject_095_qt_level_10.obj,0.14973727
./subject_095_qt_level_7/subject_095_qt_level_7.obj,0.14973727
./subject_095_qt_level_8/subject_095_qt_level_8.obj,0.14973727
./subject_095_qt_level_9/subject_095_qt_level_9.obj,0.14973727
./subject_095_simp_rate_0.05/subject_095_simp_rate_0.05.obj,0.150732803
./subject_095_simp_rate_0.1/subject_095_simp_rate_0.1.obj,0.144472113
./subject_095_simp_rate_0.2/subject_095_simp_rate_0.2.obj,0.131193861
./subject_095_simp_rate_0.4/subject_095_simp_rate_0.4.obj,0.123375139
./subject_095_sub_rate_16/subject_095_sub_rate_16.obj,0.097374588
./subject_095_sub_rate_2/subject_095_sub_rate_2.obj,0.097374588
./subject_095_sub_rate_4/subject_095_sub_rate_4.obj,0.097374588
./subject_095_sub_rate_8/subject_095_sub_rate_8.obj,0.097374588
./subject_096_cn_sigma_20/subject_096_cn_sigma_20.obj,0.104145964
./subject_096_cn_sigma_40/subject_096_cn_sigma_40.obj,0.104145964
./subject_096_cn_sigma_60/subject_096_cn_sigma_60.obj,0.104145964
./subject_096_cn_sigma_80/subject_096_cn_sigma_80.obj,0.104145964
./subject_096_gn_sigma_0.05/subject_096_gn_sigma_0.05.obj,0.197515195
./subject_096_gn_sigma_0.1/subject_096_gn_sigma_0.1.obj,0.363978568
./subject_096_gn_sigma_0.15/subject_096_gn_sigma_0.15.obj,0.555686657
./subject_096_gn_sigma_0.2/subject_096_gn_sigma_0.2.obj,0.743331914
./subject_096_jpeg_q_10/subject_096_jpeg_q_10.obj,0.104145964
./subject_096_jpeg_q_15/subject_096_jpeg_q_15.obj,0.104145964
./subject_096_jpeg_q_20/subject_096_jpeg_q_20.obj,0.104145964
./subject_096_jpeg_q_3/subject_096_jpeg_q_3.obj,0.104145964
./subject_096_qp_level_6/subject_096_qp_level_6.obj,1.554605206
./subject_096_qp_level_7/subject_096_qp_level_7.obj,1.501852671
./subject_096_qp_level_8/subject_096_qp_level_8.obj,1.119065649
./subject_096_qp_level_9/subject_096_qp_level_9.obj,0.498112445
./subject_096_qt_level_10/subject_096_qt_level_10.obj,0.152284982
./subject_096_qt_level_7/subject_096_qt_level_7.obj,0.152284982
./subject_096_qt_level_8/subject_096_qt_level_8.obj,0.152284982
./subject_096_qt_level_9/subject_096_qt_level_9.obj,0.152284982
./subject_096_simp_rate_0.05/subject_096_simp_rate_0.05.obj,0.150566348
./subject_096_simp_rate_0.1/subject_096_simp_rate_0.1.obj,0.14036616
./subject_096_simp_rate_0.2/subject_096_simp_rate_0.2.obj,0.131800027
./subject_096_simp_rate_0.4/subject_096_simp_rate_0.4.obj,0.127575846
./subject_096_sub_rate_16/subject_096_sub_rate_16.obj,0.104145964
./subject_096_sub_rate_2/subject_096_sub_rate_2.obj,0.104145964
./subject_096_sub_rate_4/subject_096_sub_rate_4.obj,0.104145964
./subject_096_sub_rate_8/subject_096_sub_rate_8.obj,0.104145964
./subject_099_cn_sigma_20/subject_099_cn_sigma_20.obj,0.100236594
./subject_099_cn_sigma_40/subject_099_cn_sigma_40.obj,0.100236594
./subject_099_cn_sigma_60/subject_099_cn_sigma_60.obj,0.100236594
./subject_099_cn_sigma_80/subject_099_cn_sigma_80.obj,0.100236594
./subject_099_gn_sigma_0.05/subject_099_gn_sigma_0.05.obj,0.197446172
./subject_099_gn_sigma_0.1/subject_099_gn_sigma_0.1.obj,0.369311798
./subject_099_gn_sigma_0.15/subject_099_gn_sigma_0.15.obj,0.567750388
./subject_099_gn_sigma_0.2/subject_099_gn_sigma_0.2.obj,0.76625741
./subject_099_jpeg_q_10/subject_099_jpeg_q_10.obj,0.100236594
./subject_099_jpeg_q_15/subject_099_jpeg_q_15.obj,0.100236594
./subject_099_jpeg_q_20/subject_099_jpeg_q_20.obj,0.100236594
./subject_099_jpeg_q_3/subject_099_jpeg_q_3.obj,0.100236594
./subject_099_qp_level_6/subject_099_qp_level_6.obj,1.554750759
./subject_099_qp_level_7/subject_099_qp_level_7.obj,1.50687795
./subject_099_qp_level_8/subject_099_qp_level_8.obj,1.140227203
./subject_099_qp_level_9/subject_099_qp_level_9.obj,0.46325924
./subject_099_qt_level_10/subject_099_qt_level_10.obj,0.147145359
./subject_099_qt_level_7/subject_099_qt_level_7.obj,0.147145359
